Track,RaceNumber,Box,DogName,FinalScore,PrizeMoney,FormNumber,Trainer,SexAge,Weight,Draw,CareerWins,CareerPlaces,CareerStarts,RTC,DLR,DLW,RaceDate,RaceTime,Distance,BoxBiasFactor,BestTimeSec,Last3TimesSec,SectionalSec,TimeConverted,Margins,TrackConditionAdj,RestFactor,Speed_kmh,EarlySpeedIndex,FinishConsistency,MarginAvg,FormMomentum,ConsistencyIndex,RecentFormBoost,DistanceSuit,TrainerStrikeRate,OverexposedPenalty,PlaceRate,DLWFactor,WeightFactor,DrawFactor,FormMomentumNorm,MarginFactor,RTCFactor,BoxPositionBias,BoxPlaceRate,BoxTop3Rate,TrackBox1Adjustment,TrackBox4Adjustment,AgeMonths,AgeFactor,RailPreference,BoxPenaltyFactor,SpeedAtDistance,SpeedClassification,ExperienceTier,WinStreakFactor,FreshnessFactor,ClassRating,GradeFactor,Last3AvgFinish,Last3FinishFactor,RaceDistanceCategory,DistanceChangeFactor,IsFrontRunner,PaceBoxFactor,TrainerTier,FreshnessFactorV2,AgeFactorV2,TrackSurface,SurfacePreferenceFactor,WinPlaceRate,EarlySpeedPercentile,BestTimePercentile,FieldSpeedStd,FieldTimeStd,FieldSimilarityIndex,TrackUpsetFactor,CompetitorDensity,CompetitorAdjustment,FieldSize,FieldSizeAdjustment,WinStreakFactorV2,CloserBonus,TrainerMomentum
Capalaba,8,8,Secret Story,106.11496077982008,124060.0,21741,Tom Tzouvelis,2d,0.0,8,13,7,23,24.0,7,7.0,2025-11-23,02:08PM,366,0.25,19.44,"[19.58, 19.44]",1.82,,[],1.0,0.8,67.77777777777777,201.09890109890108,0.06999999999999851,0,0,0.5652173913043478,0.5,0.7,0.36885245901639346,0.0,0.30434782608695654,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,18.827160493827158,1.1,1.0,1.3,1.0,0.9981712387103425,1.0,0,1.0,SPRINT,1.0,False,1.0,1.15,1.0,1.0,MIXED,1.02,0.8695652173913043,0.6,0.8,3.8847684897950034,0.14111165791670097,0.8,1.0,0.3,1.1,10,0.01,1.3,1.0,1.12
DARWIN,2,1,Mish Mash,105.03565857714791,9050.0,45114,Harrison Brown,3b,0.0,1,7,6,40,41.0,4,7.0,2025-09-07,06:49PM,312,0.6,18.07,"[18.32, 18.34, 18.17]",7.14,,[],1.0,0.8,62.15827338129496,43.69747899159664,0.07586537784493949,0,0,0.175,1.0,0.7,0.18374558303886926,0.0,0.15,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.26618705035971,1.0,1.0,1.3,0.85,0.31214148838132333,1.0,0,1.0,SPRINT,1.0,True,1.1,1.03,0.85,1.05,SAND,1.0302,0.325,0.9166666666666666,0.8333333333333334,0.29491329631791807,0.09709102258533886,1.1,1.0,0.5,1.0,6,0.02,1.3,1.0,1.12
NOWRA,7,1,Zipping Botham,104.16402063742636,27235.0,81311,Courtney Barnes,2d,0.0,1,8,4,22,21.0,7,7.0,2025-11-27,09:29PM,520,0.25,29.83,"[29.83, 30.05, 30.09]",4.28,,[],1.0,0.8,62.755615152531014,121.49532710280373,0.11430952132988252,0,0,0.36363636363636365,0.5,0.7,0.2682926829268293,0.0,0.18181818181818182,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.432115320147503,1.0,1.0,1.3,1.0,0.6208140085851006,1.0,0,1.0,MIDDLE,1.0,False,0.95,1.15,1.0,1.0,GRASS,1.02,0.5454545454545454,0.2,0.3,0.7286338629143585,0.2956367891706159,1.1,1.0,0.4,1.1,10,0.005,1.3,1.0,1.12
TAREE SUPER TRACK,12,1,Midnight Dash,103.84848037943412,10060.0,17113,Tony Desira,2b,0.0,1,4,8,22,23.0,7,14.0,2025-11-26,06:44PM,300,0.33333333333333337,17.31,"[17.54, 17.31]",6.34,,[],1.0,0.8,62.391681109185456,47.31861198738171,0.11500000000000021,0,0,0.18181818181818182,0.5,0.7,0.2916666666666667,0.0,0.36363636363636365,1.0,0.5,1.0,0.5,0.6,0.0,0.05499999999999999,0.016999999999999987,0.04066666666666666,-0.03,0.0,24,1.0,0.02,1.12,17.331022530329292,1.0,1.0,1.2,1.0,0.38353295670449367,1.0,0,1.0,SPRINT,1.0,True,1.1,1.15,1.0,1.0,SAND,1.0302,0.5454545454545454,0.9,1.0,0.6100395269130201,0.8086071701113938,1.1,1.08,0.3,1.1,10,0.005,1.2,1.0,1.06
SANDOWN,8,8,Without A Trace,103.49555786714085,237945.0,21112,Peter Presutto,2b,0.0,8,13,8,23,24.0,7,21.0,2025-11-29,09:00PM,715,0.0,,,,,[],1.0,0.8,,,0.0,0,0,0.5652173913043478,0.5,0.7,0.5806451612903226,0.0,0.34782608695652173,0.7,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,,0.95,1.0,1.05,1.0,0.42193118452080497,1.0,0,1.0,LONG,1.0,False,1.0,1.15,1.0,1.0,SAND,1.0302,0.9130434782608695,0.9,0.9,13.85742249579475,0.3067805171686824,0.8,0.85,0.1,1.1,10,0.01,1.05,1.08,1.12
WARRNAMBOOL,8,1,Never Ever Late,103.38431520009814,31105.0,32211,Joshua Formosa,2d,0.0,1,7,7,20,21.0,6,6.0,2025-11-27,07:39PM,450,0.0,25.62,"[25.62, 25.76, 26.13]",,True,[],1.0,0.8,63.23185011709602,,0.21514852750806468,0,0,0.35,0.5,0.7,0.35,0.0,0.35,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,24,1.0,0.02,1.12,17.56440281030445,1.0,1.0,1.3,1.0,0.6794628457926275,0.95,0,1.0,MIDDLE,1.0,False,0.95,1.15,1.0,1.0,SAND,1.0302,0.7,0.95,0.3,0.3413577071230912,0.5269419111987376,1.1,0.95,0.3,1.1,10,0.005,1.3,1.0,1.12
GAWLER,2,1,Secret Super,103.34222127192592,16415.0,14331,Colin Swain,2d,0.0,1,12,11,36,34.0,5,5.0,2025-11-28,11:23AM,400,0.25,22.58,"[22.63, 22.97, 22.58]",8.58,,[],1.0,0.8,63.7732506643047,46.62004662004662,0.17326921891156047,0,0,0.3333333333333333,1.0,0.7,0.26744186046511625,0.0,0.3055555555555556,1.0,0.5,1.0,0.5,0.6,0.0,0.135,0.016999999999999987,0.04066666666666666,0.05,0.0,24,1.0,0.02,1.12,17.71479185119575,1.0,1.0,1.3,1.0,0.584820308477421,1.0,0,1.0,MIDDLE,1.0,False,0.95,1.15,1.0,1.0,SAND,1.0302,0.6388888888888888,0.75,0.75,16.10155855707695,0.21424285285628678,0.8,0.87,0.5,1.0,4,0.02,1.3,1.0,1.12
HEALESVILLE,6,2,Highly Abrasive,103.12697129965953,51320.0,62631,John Paraskevas,2d,0.0,2,16,6,28,15.0,3,3.0,2025-11-26,12:42PM,350,-0.09999999999999998,18.68,"[18.68, 18.97]",6.29,,[],1.0,0.8,67.45182012847967,55.64387917329094,0.14499999999999957,0,0,0.5714285714285714,1.0,0.7,0.5714285714285714,0.0,0.21428571428571427,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,18.736616702355462,1.1,1.0,1.3,0.85,0.7449971937451525,1.0,0,1.0,SPRINT,1.0,True,1.1,1.15,0.85,1.0,SAND,1.0302,0.7857142857142857,0.9,0.9,11.589330452240427,1.3044832948975102,0.8,1.02,0.4,1.1,10,0.005,1.3,1.0,1.12
WENTWORTH PARK,7,8,My Bread Roll,102.98655138568233,29235.0,18771,Susan Smith,2b,0.0,8,8,10,24,25.0,7,7.0,2025-11-22,09:36PM,520,0.0,29.65,"[29.78, 29.65]",5.39,,[],1.0,0.8,63.13659359190557,96.47495361781077,0.06500000000000128,0,0,0.3333333333333333,0.5,0.7,0.30303030303030304,0.0,0.4166666666666667,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.537942664418214,1.0,1.0,1.3,1.0,0.4639484050140635,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.15,1.0,1.0,MIXED,1.02,0.75,0.5714285714285714,0.2857142857142857,10.395601075340865,0.25953254681666227,0.8,0.92,0.42857142857142855,1.0,7,0.0,1.3,1.08,1.12
Q LAKESIDE,4,1,Surrealist,102.85016566237748,20495.0,41111,Tom Tzouvelis,1d,0.0,1,4,2,9,10.0,6,6.0,2025-11-29,06:24PM,550,0.0,29.53,"[29.77, 29.53]",5.03,,[],1.0,0.8,67.05045716220792,109.34393638170974,0.11999999999999922,0,0,0.4444444444444444,0.5,0.7,0.39285714285714285,0.0,0.2222222222222222,1.0,0.5,1.0,0.5,0.6,0.0,0.105,0.016999999999999987,0.04066666666666666,0.02,0.0,12,0.8,0.02,1.12,18.6251269895022,1.1,0.85,1.3,1.0,0.1862878770930005,0.88,0,1.0,MIDDLE,0.92,True,1.1,1.15,1.0,0.8,SAND,1.01,0.6666666666666666,0.6666666666666666,1.0,24.43198644942067,1.8236739474661225,0.8,0.92,0.3333333333333333,1.1,6,0.02,1.3,1.0,1.12
GAWLER,7,1,Binnaway Pearl,102.68514007685606,16125.0,11111,Nicole Price,2b,0.0,1,15,14,31,32.0,3,3.0,2025-11-26,01:54PM,400,0.0,22.89,[22.89],8.66,,[],1.0,0.8,62.90956749672346,46.18937644341801,0.0,0,0,0.4838709677419355,1.0,0.7,0.4838709677419355,0.0,0.45161290322580644,1.0,0.5,1.0,0.5,0.6,0.0,0.135,0.016999999999999987,0.04066666666666666,0.05,0.0,24,1.0,0.02,1.12,17.47487986020096,1.0,1.0,1.3,0.85,0.35393084373095496,1.0,0,1.0,MIDDLE,1.0,False,0.95,1.15,0.85,1.0,SAND,1.0302,0.9354838709677419,0.3333333333333333,0.3333333333333333,18.74541914179038,0.12596295751794165,0.8,0.87,0.3333333333333333,1.1,6,0.02,1.3,1.0,1.12
Cannington,7,1,Iron Works,101.30167282867804,129166.0,25121,Paul Stuart,3d,0.0,1,15,11,42,43.0,7,7.0,2025-11-29,09:02PM,601,0.0,34.74,[34.74],9.68,,[],1.0,0.8,62.27979274611399,62.086776859504134,0.0,0,0,0.35714285714285715,0.5,0.7,0.291005291005291,0.0,0.2619047619047619,1.0,0.5,1.0,0.5,0.6,0.0,0.185,0.016999999999999987,0.04066666666666666,0.1,0.0,36,1.05,0.02,1.12,17.299942429476108,1.0,0.95,1.3,1.0,0.7778329810718637,1.0,0,1.0,LONG,0.92,False,0.95,1.15,1.0,1.05,SAND,1.01,0.6190476190476191,0.5,0.4166666666666667,0.4561736973845585,0.649851265034289,1.1,0.82,0.16666666666666666,1.1,6,0.02,1.3,1.0,1.12
BALLARAT,7,1,Hunterview Lad,100.86535261286016,19490.0,11351,David Geall,2d,0.0,1,9,5,25,25.0,6,6.0,2025-11-26,08:34PM,450,0.0,25.38,"[25.81, 25.38]",6.51,,[],1.0,0.8,63.829787234042556,69.12442396313364,0.21499999999999986,0,0,0.36,0.5,0.7,0.3787878787878788,0.0,0.2,1.0,0.5,1.0,0.5,0.6,0.0,0.05499999999999999,0.016999999999999987,0.04066666666666666,-0.03,0.0,24,1.0,0.02,1.12,17.73049645390071,1.0,1.0,1.3,1.0,0.4440690814695564,1.0,0,1.0,MIDDLE,1.0,False,0.95,1.15,1.0,1.0,SAND,1.0302,0.56,0.65,0.6,0.3385808625078689,1.0359263165560244,1.1,1.05,0.3,1.1,10,0.005,1.3,1.0,1.12
Q PARKLANDS,10,8,Run With Frank,100.85051700101786,13830.0,21221,Lance Simon,2d,0.0,8,4,5,12,13.0,5,5.0,2025-11-23,08:34PM,520,0.0,28.97,"[29.27, 28.97, 29.11]",,True,[],1.0,0.8,64.61857093545048,,0.12256517540566851,0,0,0.3333333333333333,1.0,0.7,0.3333333333333333,0.0,0.4166666666666667,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.94960303762513,1.0,0.85,1.3,1.0,0.3601906937094527,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.15,1.0,1.0,SAND,1.01,0.75,0.8125,0.75,0.7612661484316624,0.7297639050698921,1.1,1.0,0.125,1.1,8,0.01,1.3,1.08,1.12
Meadows,5,6,Weblec Max,100.78286174090594,15510.0,36251,Jeffrey Britton,2d,0.0,6,4,9,21,22.0,6,6.0,2025-11-27,08:11PM,600,0.0,,,,,[],1.0,0.8,,,0.0,0,0,0.19047619047619047,0.5,0.7,0.27205882352941174,0.0,0.42857142857142855,1.0,0.5,0.7,0.5,0.6,0.0,-0.0030000000000000027,-0.023999999999999994,-0.010000000000000009,0.0,0.0,24,1.0,-0.01,0.97,,0.95,1.0,1.3,1.0,0.14050083465647442,1.0,0,1.0,LONG,1.0,False,1.0,1.15,1.0,1.0,SAND,1.0302,0.6190476190476191,0.95,0.95,1.1358579041520784,0.19642792207684703,1.1,0.85,0.4,1.1,10,0.0,1.3,1.0,1.12
RICHMOND,8,8,She's Fearless,100.5052346941275,24885.0,51141,Jodie Lord,2b,0.0,8,7,2,12,13.0,7,7.0,2025-11-28,09:23PM,520,0.0,29.43,"[29.78, 29.43]",4.31,,[],1.0,0.8,63.608562691131496,120.64965197215778,0.1750000000000007,0,0,0.5833333333333334,0.5,0.7,0.45454545454545453,0.0,0.16666666666666666,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.66904519198097,1.0,0.85,1.3,1.0,0.37671762324673724,0.95,0,1.0,MIDDLE,0.92,False,1.0,1.15,1.0,1.0,GRASS,1.0,0.75,0.45,0.6,0.9549674143552207,0.2248579798697645,1.1,1.02,0.4,1.1,10,0.01,1.3,1.08,1.12
SALE,8,8,Strike It Mike,100.2028794408129,21880.0,17111,Matthew Clark,2d,0.0,8,9,13,40,41.0,6,6.0,2025-11-23,07:58PM,510,0.0,,,5.08,,[],1.0,0.8,,100.39370078740157,0.0,0,0,0.225,0.5,0.7,0.208955223880597,0.0,0.325,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,,0.95,1.0,1.3,1.0,0.40223430409432587,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.08,1.0,1.0,SAND,1.0302,0.55,0.6666666666666666,0.9166666666666666,18.053241456966663,0.6091182151274069,0.8,0.95,0.5,1.0,6,-0.01,1.3,1.08,1.12
SANDOWN,4,8,Robinson,99.23307341298478,8690.0,25111,Brooke Ennis,2d,0.0,8,4,1,6,7.0,5,5.0,2025-11-29,07:30PM,515,0.0,29.28,"[29.47, 29.28, 30.09]",5.04,,[],1.0,0.8,63.319672131147534,102.18253968253968,0.34586445643087127,0,0,0.6666666666666666,1.0,1.0,0.5087719298245614,0.0,0.16666666666666666,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.58879781420765,1.0,0.85,1.3,1.0,0.08063307484821919,0.88,0,1.0,MIDDLE,0.92,False,1.0,1.15,1.0,1.0,SAND,1.01,0.8333333333333334,0.75,0.6,0.45884796348661855,0.31538512612007824,1.1,0.85,0.4,1.1,10,0.01,1.3,1.08,1.12
Meadows,3,1,Paw Danny,98.96009138139287,6900.0,15121,Grant Hammerstein,2d,0.0,1,4,1,11,12.0,8,8.0,2025-11-27,07:27PM,525,0.0,28.42,"[28.42, 28.73]",5.03,,[],1.0,0.8,66.50246305418719,104.37375745526839,0.15499999999999936,0,0,0.36363636363636365,0.5,0.7,0.36363636363636365,0.0,0.09090909090909091,1.0,0.5,1.0,0.5,0.6,0.0,0.145,0.016999999999999987,0.04066666666666666,0.06,0.0,24,1.0,0.02,1.12,18.472906403940886,1.1,0.85,1.2,1.0,0.09371250578673149,0.95,0,1.0,MIDDLE,0.92,True,1.1,1.15,1.0,1.0,SAND,1.01,0.45454545454545453,1.0,0.9,1.0318326396719424,0.6220418885502101,1.1,0.85,0.4,1.1,10,0.005,1.2,1.0,1.06
Q PARKLANDS,9,8,Brunswick Flyer,98.52644363290072,71020.0,322x1,Bruce Timbs,3d,0.0,8,11,14,31,,11,11.0,2025-11-27,09:30PM,520,0.0,29.88,[29.88],5.02,,[],1.0,0.8,62.65060240963855,103.58565737051794,0.0,0,0,0.3548387096774194,0.0,0.7,0.37777777777777777,0.0,0.45161290322580644,1.0,0.5,0.7,0.5,0.6,0.5,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,36,1.05,0.01,1.08,17.402945113788487,1.0,1.0,1.2,0.97,0.5523184088534318,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.15,0.97,1.05,SAND,1.0302,0.8064516129032258,0.7222222222222222,0.4444444444444444,16.02986404483509,0.8626029959207359,0.8,1.0,0.3333333333333333,1.1,9,0.01,1.2,1.08,1.06
SALE,10,8,Furious Falcon,97.32667905001499,14310.0,17131,Brian Alford,2d,0.0,8,8,5,21,22.0,7,7.0,2025-09-07,08:17PM,510,0.0,28.93,[28.93],8.98,,[],1.0,0.8,63.46353266505358,56.792873051224944,0.0,0,0,0.38095238095238093,0.5,0.7,0.34210526315789475,0.0,0.23809523809523808,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.628759073625993,1.0,1.0,1.3,1.0,0.2617376444794754,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.15,1.0,1.0,SAND,1.0302,0.6190476190476191,0.4375,0.375,23.996592491801767,1.1018469343183142,0.8,0.95,0.375,1.1,8,0.01,1.3,1.08,1.12
Q PARKLANDS,2,2,Starfire Tears,96.97628644055281,40140.0,55211,Tim Britton,2b,0.0,2,7,8,21,21.0,14,14.0,2025-11-27,07:01PM,710,0.5,41.56,"[41.56, 42.1]",4.59,,[],1.0,0.8,61.501443695861404,154.68409586056646,0.2699999999999996,0,0,0.3333333333333333,0.0,0.7,0.3333333333333333,0.0,0.38095238095238093,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,17.0837343599615,1.0,1.0,1.2,0.97,0.41522918281110566,1.0,0,1.0,LONG,1.0,False,1.0,1.15,0.97,1.0,SAND,1.0302,0.7142857142857143,0.9,0.8,1.0418308049174139,0.005477225575051328,1.1,1.0,0.4,1.1,5,0.02,1.2,1.0,1.06
HOBART,6,1,Appenzell,96.83731088901558,47555.0,12111,Michael Stringer,3d,0.0,1,13,5,21,16.0,14,14.0,2025-11-27,08:57PM,461,-0.13333333333333341,25.62,"[25.62, 25.72, 25.66]",4.97,,[],1.0,0.8,64.7775175644028,92.75653923541248,0.04109609335312563,0,0,0.6190476190476191,0.0,0.7,0.5116279069767442,0.0,0.23809523809523808,1.0,0.5,1.0,0.5,0.6,0.0,0.08499999999999999,0.016999999999999987,0.04066666666666666,0.0,0.0,36,1.05,0.02,1.12,17.99375487900078,1.0,1.0,1.2,0.97,0.5050703116798405,1.0,0,1.0,MIDDLE,1.0,False,0.95,1.15,0.97,1.05,SAND,1.0302,0.8571428571428571,0.6428571428571429,0.7142857142857143,0.5517393433290599,0.07537209285240988,1.1,1.05,0.0,1.1,7,0.0,1.2,1.0,1.06
Q STRAIGHT,5,8,Here We Go,96.0585009709399,25335.0,41471,Josh Priest,3d,0.0,8,8,9,40,33.0,7,7.0,2025-11-27,12:54PM,350,0.0,18.58,"[19.02, 18.58, 18.97]",3.71,,[],1.0,0.8,67.81485468245427,94.33962264150944,0.19669491322575952,0,0,0.2,0.5,0.7,0.2,0.0,0.225,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,36,1.05,0.01,1.08,18.837459634015072,1.1,1.0,1.3,1.0,0.5818849056597712,1.0,0,1.0,SPRINT,1.0,True,1.05,1.08,1.0,1.05,SAND,1.0302,0.425,1.0,1.0,10.638265473683969,0.17161811611184322,0.8,0.92,0.4444444444444444,1.0,9,0.01,1.3,1.0,1.12
WENTWORTH PARK,6,4,Taw Galaxy,95.2914918512659,116700.0,11171,Andrew Rowe,2d,0.0,4,12,5,26,27.0,7,7.0,2025-11-29,08:51PM,520,-0.13333333333333341,29.58,"[29.58, 29.81, 29.69]",5.4,,[],1.0,0.8,63.28600405679513,96.29629629629629,0.09392668535736928,0,0,0.46153846153846156,0.5,0.7,0.3584905660377358,0.0,0.19230769230769232,1.0,0.5,0.85,0.5,0.6,0.0,0.05,0.01999999999999999,0.005333333333333338,0.0,0.02,24,1.0,0.0,1.05,17.57944557133198,1.0,1.0,1.3,1.0,0.8001618314398123,1.0,0,1.0,MIDDLE,1.0,False,1.0,1.15,1.0,1.0,MIXED,1.02,0.6538461538461539,0.4375,0.5,10.746130633006837,0.05488624600025136,0.8,0.92,0.5,1.0,8,0.0,1.3,1.0,1.12
Capalaba,10,2,Spirit Ripple,94.69898349489023,10800.0,62281,Michael Lalicz,2d,0.0,2,3,12,24,25.0,7,7.0,2025-11-23,02:39PM,366,0.5,19.75,[19.75],1.79,,[],1.0,0.8,66.71392405063291,204.46927374301674,0.0,0,0,0.125,0.5,0.7,0.2033898305084746,0.0,0.5,1.0,0.5,1.0,0.5,0.6,0.0,-0.0050000000000000044,0.036000000000000004,0.013999999999999993,0.0,0.0,24,1.0,0.02,0.97,18.531645569620252,1.1,1.0,1.3,1.0,0.29451067513170753,1.0,0,1.0,SPRINT,1.0,True,1.1,1.08,1.0,1.0,MIXED,1.02,0.625,0.875,0.5,61.512353239678724,0.8397863248639919,0.8,1.0,0.375,1.1,8,0.005,1.3,1.0,1.12
GRAFTON,7,8,Soul Of Fire,94.55226480342237,4030.0,52141,Mark Moroney,1b,0.0,8,3,1,6,7.0,7,7.0,2025-11-23,08:04PM,350,0.0,17.43,"[17.43, 17.62]",2.37,,[],1.0,0.8,72.28915662650603,147.67932489451476,0.09500000000000064,0,0,0.5,0.5,0.7,0.27586206896551724,0.0,0.16666666666666666,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,12,0.8,0.01,1.08,20.080321285140563,1.1,0.85,1.3,1.0,0.26716655236404496,1.0,0,1.0,SPRINT,0.92,True,1.05,1.15,1.0,0.8,SAND,1.01,0.6666666666666666,0.9,0.9,20.673989799998537,0.8893037226454814,0.8,1.0,0.2,1.1,10,0.01,1.3,1.0,1.12
HEALESVILLE,11,1,Kill Your Smile,93.17591180548648,23185.0,61771,Andrew Paraskevas,2d,0.0,1,9,8,27,18.0,3,3.0,2025-11-26,02:17PM,300,0.0,16.61,[16.61],3.89,,[],1.0,0.8,65.0210716435882,77.12082262210797,0.0,0,0,0.3333333333333333,1.0,0.7,0.3333333333333333,0.0,0.2962962962962963,1.0,0.5,1.0,0.5,0.6,0.0,0.05499999999999999,0.016999999999999987,0.04066666666666666,-0.03,0.0,24,1.0,0.02,1.12,18.06140878988561,1.1,1.0,1.3,0.85,0.5007429725686292,1.0,0,1.0,SPRINT,1.0,False,0.95,1.15,0.85,1.0,SAND,1.0302,0.6296296296296297,0.2222222222222222,0.5555555555555556,11.282965760198884,0.16559416828931017,0.8,1.02,0.3333333333333333,1.1,9,0.005,1.3,1.0,1.12
Q PARKLANDS,8,4,Kisses For Me,93.15652984227317,22205.0,34161,Jeff Crawford,2b,0.0,4,6,8,20,20.0,7,7.0,2025-11-23,07:52PM,520,0.0,30.18,[30.18],5.09,,[],1.0,0.8,62.02783300198808,102.16110019646365,0.0,0,0,0.3,0.5,0.7,0.3,0.0,0.4,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,17.229953611663355,1.0,1.0,1.3,1.0,0.4564012092335741,0.95,0,1.0,MIDDLE,1.0,False,1.0,1.15,1.0,1.0,SAND,1.0302,0.7,0.25,0.2,1.3400574005154084,0.11114305096486121,1.1,1.0,0.4,1.1,10,0.0,1.3,1.0,1.12
Q LAKESIDE,8,1,Pretty Boy Milo,93.04785005914876,30480.0,35541,Paul McIlveen,3d,0.0,1,6,11,29,10.0,7,7.0,2025-11-28,04:14PM,390,0.0,21.56,[21.56],6.1,,[],1.0,0.8,65.12059369202227,63.9344262295082,0.0,0,0,0.20689655172413793,0.5,0.7,0.20689655172413793,0.0,0.3793103448275862,1.0,0.5,1.0,0.5,0.6,0.0,0.105,0.016999999999999987,0.04066666666666666,0.02,0.0,36,1.05,0.02,1.12,18.089053803339517,1.1,1.0,1.3,1.0,0.6833355908205822,1.0,0,1.0,SPRINT,1.0,False,0.95,1.08,1.0,1.05,SAND,1.0302,0.5862068965517241,0.2,0.6,1.95673492290235,0.31089029862280765,1.0,0.92,0.4,1.1,10,0.005,1.3,1.0,1.12
RICHMOND,7,8,It's Noon,92.46708593056255,17670.0,72221,Leonard Polidano,2d,0.0,8,9,10,32,33.0,5,5.0,2025-11-28,09:01PM,401,0.0,22.89,[22.89],6.5,True,[],1.0,0.8,63.06684141546527,61.69230769230769,0.0,0,0,0.28125,1.0,0.7,0.28125,0.0,0.3125,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.518567059851463,1.0,1.0,1.3,1.0,0.31744273309345244,1.0,0,1.0,MIDDLE,1.0,True,1.05,1.15,1.0,1.0,GRASS,1.02,0.59375,0.8,0.4,6.202702205531718,0.5442058434085405,0.8,1.02,0.5,1.0,10,0.01,1.3,1.0,1.12
GAWLER,6,8,Memories Of Rose,91.93885017003178,20845.0,62451,Colin Swain,2b,0.0,8,11,14,49,50.0,7,7.0,2025-11-23,07:18PM,531,-0.5,30.6,"[30.91, 30.6, 30.92]",,True,[],1.0,0.8,62.470588235294116,,0.14854853303438106,0,0,0.22448979591836735,0.5,0.7,0.2619047619047619,0.0,0.2857142857142857,1.0,0.5,0.7,0.5,0.6,0.0,0.035,0.016999999999999987,0.02366666666666667,0.0,0.0,24,1.0,0.01,1.08,17.352941176470587,1.0,0.95,1.3,1.0,0.4006019798530979,1.0,0,1.0,MIDDLE,0.92,False,1.0,1.15,1.0,1.0,SAND,1.01,0.5102040816326531,1.0,1.0,32.766875569091134,0.25938388538997414,0.8,0.87,0.2,1.1,5,-0.01,1.3,1.08,1.12
CASINO,7,4,Lady Blazington,91.88879064684015,12745.0,16631,Jacob Northfield,2b,0.0,4,7,6,22,18.0,7,7.0,2025-11-27,06:48PM,300,0.0,16.88,[16.88],2.31,,[],1.0,0.8,63.981042654028435,129.87012987012986,0.0,0,0,0.3181818181818182,0.5,0.7,0.21875,0.0,0.2727272727272727,1.0,0.5,0.85,0.5,0.6,0.0,0.03,0.01999999999999999,0.005333333333333338,0.0,0.0,24,1.0,0.0,1.05,17.77251184834123,1.0,1.0,1.3,1.0,0.31004356606721406,1.0,0,1.0,SPRINT,1.0,True,1.02,1.08,1.0,1.0,SAND,1.0302,0.5909090909090909,1.0,0.5,2.834571276646206,0.12475690647930396,1.0,1.05,0.5,1.0,8,0.0,1.3,1.0,1.12
